step,train_loss,val_loss,ppl,lr_muon,lr_adam,tokens_seen,elapsed_s,best_val_loss,patience_counter
8820,3.2145,n/a,24.89,2.00e-02,3.00e-04,144523264,2086.3,2.2567,1
8830,2.8462,n/a,17.22,2.00e-02,3.00e-04,144687104,2103.7,2.2567,1
8840,3.1257,n/a,22.78,2.00e-02,3.00e-04,144850944,2121.2,2.2567,1
8850,3.1659,n/a,23.71,2.00e-02,3.00e-04,145014784,2138.7,2.2567,1
8860,3.0889,n/a,21.95,2.00e-02,3.00e-04,145178624,2156.1,2.2567,1
8870,3.1781,n/a,24.00,2.00e-02,3.00e-04,145342464,2173.6,2.2567,1
8880,2.9653,n/a,19.40,2.00e-02,3.00e-04,145506304,2191.0,2.2567,1
8890,2.9789,n/a,19.67,2.00e-02,3.00e-04,145670144,2208.6,2.2567,1
8900,3.0882,2.2608,21.94,2.00e-02,3.00e-04,145833984,2230.7,2.2567,2
8910,2.7264,n/a,15.28,2.00e-02,3.00e-04,145997824,2248.8,2.2567,2
8920,3.1632,n/a,23.65,2.00e-02,3.00e-04,146161664,2266.2,2.2567,2
8930,3.1565,n/a,23.49,2.00e-02,3.00e-04,146325504,2283.6,2.2567,2
8940,3.3474,n/a,28.43,2.00e-02,3.00e-04,146489344,2301.0,2.2567,2
8950,3.0333,n/a,20.77,2.00e-02,3.00e-04,146653184,2318.4,2.2567,2
8960,2.3626,n/a,10.62,2.00e-02,3.00e-04,146817024,2335.8,2.2567,2
8970,3.3547,n/a,28.64,2.00e-02,3.00e-04,146980864,2353.2,2.2567,2
8980,2.5513,n/a,12.82,2.00e-02,3.00e-04,147144704,2370.6,2.2567,2
8990,2.7485,n/a,15.62,2.00e-02,3.00e-04,147308544,2388.0,2.2567,2
9000,3.1377,2.2355,23.05,2.00e-02,3.00e-04,147472384,2410.6,2.2355,0
9010,3.4358,n/a,31.06,2.00e-02,3.00e-04,147636224,2428.7,2.2355,0
9020,3.3527,n/a,28.58,2.00e-02,3.00e-04,147800064,2446.3,2.2355,0
9030,3.0302,n/a,20.70,2.00e-02,3.00e-04,147963904,2464.0,2.2355,0
9040,3.3497,n/a,28.49,2.00e-02,3.00e-04,148127744,2481.8,2.2355,0
9050,2.9375,n/a,18.87,2.00e-02,3.00e-04,148291584,2499.6,2.2355,0
9060,3.3627,n/a,28.87,2.00e-02,3.00e-04,148455424,2517.8,2.2355,0
9070,3.0723,n/a,21.59,2.00e-02,3.00e-04,148619264,2536.2,2.2355,0
9080,3.1325,n/a,22.93,2.00e-02,3.00e-04,148783104,2554.7,2.2355,0
9090,3.0856,n/a,21.88,2.00e-02,3.00e-04,148946944,2573.3,2.2355,0
9100,3.2285,2.2315,25.24,2.00e-02,3.00e-04,149110784,2597.4,2.2315,0
9110,2.9456,n/a,19.02,2.00e-02,3.00e-04,149274624,3214.9,2.2315,0
9120,3.0270,n/a,20.63,2.00e-02,3.00e-04,149438464,3231.8,2.2315,0
9130,3.3583,n/a,28.74,2.00e-02,3.00e-04,149602304,3248.7,2.2315,0
9140,3.5774,n/a,35.78,2.00e-02,3.00e-04,149766144,3265.7,2.2315,0
9150,3.0777,n/a,21.71,2.00e-02,3.00e-04,149929984,3282.7,2.2315,0
9160,3.1598,n/a,23.57,2.00e-02,3.00e-04,150093824,3299.8,2.2315,0
9170,3.2354,n/a,25.42,2.00e-02,3.00e-04,150257664,3316.9,2.2315,0
9180,3.4396,n/a,31.18,2.00e-02,3.00e-04,150421504,3334.0,2.2315,0
9190,3.2112,n/a,24.81,2.00e-02,3.00e-04,150585344,3351.1,2.2315,0
9200,3.2485,2.2335,25.75,2.00e-02,3.00e-04,150749184,3372.8,2.2315,1
9210,2.9101,n/a,18.36,2.00e-02,3.00e-04,150913024,3390.5,2.2315,1
9220,3.1078,n/a,22.37,2.00e-02,3.00e-04,151076864,3407.7,2.2315,1
9230,2.7968,n/a,16.39,2.00e-02,3.00e-04,151240704,3424.9,2.2315,1
9240,3.0293,n/a,20.68,2.00e-02,3.00e-04,151404544,3442.1,2.2315,1
9250,2.8983,n/a,18.14,2.00e-02,3.00e-04,151568384,3459.3,2.2315,1
9260,3.5791,n/a,35.84,2.00e-02,3.00e-04,151732224,3476.4,2.2315,1
9270,3.0439,n/a,20.99,2.00e-02,3.00e-04,151896064,3493.5,2.2315,1
9280,3.1650,n/a,23.69,2.00e-02,3.00e-04,152059904,3510.7,2.2315,1
9290,3.0535,n/a,21.19,2.00e-02,3.00e-04,152223744,3527.9,2.2315,1
9300,3.3152,2.2521,27.53,2.00e-02,3.00e-04,152387584,3549.7,2.2315,2
9310,3.4160,n/a,30.45,2.00e-02,3.00e-04,152551424,3567.4,2.2315,2
9320,2.9848,n/a,19.78,2.00e-02,3.00e-04,152715264,3584.5,2.2315,2
9330,3.1848,n/a,24.16,2.00e-02,3.00e-04,152879104,3601.6,2.2315,2
9340,3.2184,n/a,24.99,2.00e-02,3.00e-04,153042944,3618.8,2.2315,2
9350,2.7530,n/a,15.69,2.00e-02,3.00e-04,153206784,3636.0,2.2315,2
9360,3.4236,n/a,30.68,2.00e-02,3.00e-04,153370624,3653.1,2.2315,2
9370,2.9682,n/a,19.46,2.00e-02,3.00e-04,153534464,3670.3,2.2315,2
9380,3.0052,n/a,20.19,2.00e-02,3.00e-04,153698304,3687.5,2.2315,2
9390,3.1572,n/a,23.51,2.00e-02,3.00e-04,153862144,3704.7,2.2315,2
9400,3.3572,2.2263,28.71,2.00e-02,3.00e-04,154025984,3726.7,2.2263,0
9410,3.1511,n/a,23.36,2.00e-02,3.00e-04,154189824,3744.4,2.2263,0
9420,3.3203,n/a,27.67,2.00e-02,3.00e-04,154353664,3761.6,2.2263,0
9430,2.8955,n/a,18.09,2.00e-02,3.00e-04,154517504,3778.7,2.2263,0
9440,2.9519,n/a,19.14,2.00e-02,3.00e-04,154681344,3795.9,2.2263,0
9450,3.3565,n/a,28.69,2.00e-02,3.00e-04,154845184,3813.1,2.2263,0
9460,3.0341,n/a,20.78,2.00e-02,3.00e-04,155009024,3830.3,2.2263,0
9470,3.2164,n/a,24.94,2.00e-02,3.00e-04,155172864,3847.4,2.2263,0
9480,3.2926,n/a,26.91,2.00e-02,3.00e-04,155336704,3864.6,2.2263,0
9490,3.3052,n/a,27.25,2.00e-02,3.00e-04,155500544,3881.8,2.2263,0
9500,2.9197,2.2578,18.54,2.00e-02,3.00e-04,155664384,3903.6,2.2263,1
9510,3.2937,n/a,26.94,2.00e-02,3.00e-04,155828224,3921.4,2.2263,1
9520,3.0486,n/a,21.09,2.00e-02,3.00e-04,155992064,3938.6,2.2263,1
9530,2.8588,n/a,17.44,2.00e-02,3.00e-04,156155904,3955.7,2.2263,1
9540,3.2660,n/a,26.21,2.00e-02,3.00e-04,156319744,3972.9,2.2263,1
9550,3.4206,n/a,30.59,2.00e-02,3.00e-04,156483584,3990.1,2.2263,1
9560,3.0427,n/a,20.96,2.00e-02,3.00e-04,156647424,4007.3,2.2263,1
9570,2.9317,n/a,18.76,2.00e-02,3.00e-04,156811264,4024.4,2.2263,1
9580,3.0983,n/a,22.16,2.00e-02,3.00e-04,156975104,4041.6,2.2263,1
9590,2.2993,n/a,9.97,2.00e-02,3.00e-04,157138944,4058.8,2.2263,1
9600,2.7784,2.2178,16.09,2.00e-02,3.00e-04,157302784,4080.9,2.2178,0
9610,2.8917,n/a,18.02,2.00e-02,3.00e-04,157466624,4098.6,2.2178,0
9620,3.0991,n/a,22.18,2.00e-02,3.00e-04,157630464,4115.8,2.2178,0
9630,3.6562,n/a,38.71,2.00e-02,3.00e-04,157794304,4133.0,2.2178,0
9640,2.8942,n/a,18.07,2.00e-02,3.00e-04,157958144,4150.2,2.2178,0
9650,2.9729,n/a,19.55,2.00e-02,3.00e-04,158121984,4167.3,2.2178,0
9660,3.2766,n/a,26.49,2.00e-02,3.00e-04,158285824,4184.5,2.2178,0
9670,2.9649,n/a,19.39,2.00e-02,3.00e-04,158449664,4201.6,2.2178,0
9680,3.0782,n/a,21.72,2.00e-02,3.00e-04,158613504,4218.8,2.2178,0
9690,3.2573,n/a,25.98,2.00e-02,3.00e-04,158777344,4236.0,2.2178,0
9700,3.2985,2.2135,27.07,2.00e-02,3.00e-04,158941184,4258.0,2.2135,0
9710,3.0287,n/a,20.67,2.00e-02,3.00e-04,159105024,4275.8,2.2135,0
9720,2.8604,n/a,17.47,2.00e-02,3.00e-04,159268864,4293.0,2.2135,0
9730,3.2515,n/a,25.83,2.00e-02,3.00e-04,159432704,4310.2,2.2135,0
9740,2.9241,n/a,18.62,2.00e-02,3.00e-04,159596544,4327.3,2.2135,0
9750,3.3932,n/a,29.76,2.00e-02,3.00e-04,159760384,4344.5,2.2135,0
9760,3.1850,n/a,24.17,2.00e-02,3.00e-04,159924224,4361.7,2.2135,0
9770,3.2072,n/a,24.71,2.00e-02,3.00e-04,160088064,4378.8,2.2135,0
9780,2.9952,n/a,19.99,2.00e-02,3.00e-04,160251904,4396.0,2.2135,0
9790,3.0612,n/a,21.35,2.00e-02,3.00e-04,160415744,4413.1,2.2135,0
9800,3.3122,2.2449,27.45,2.00e-02,3.00e-04,160579584,4434.9,2.2135,1
9810,2.9375,n/a,18.87,2.00e-02,3.00e-04,160743424,4452.7,2.2135,1
9820,3.0843,n/a,21.85,2.00e-02,3.00e-04,160907264,4469.9,2.2135,1
9830,3.2781,n/a,26.53,2.00e-02,3.00e-04,161071104,4487.0,2.2135,1
9840,3.2947,n/a,26.97,2.00e-02,3.00e-04,161234944,4504.2,2.2135,1
9850,2.6648,n/a,14.37,2.00e-02,3.00e-04,161398784,4521.4,2.2135,1
9860,3.0121,n/a,20.33,2.00e-02,3.00e-04,161562624,4538.5,2.2135,1
9870,2.7882,n/a,16.25,2.00e-02,3.00e-04,161726464,4555.7,2.2135,1
9880,2.8436,n/a,17.18,2.00e-02,3.00e-04,161890304,4572.9,2.2135,1
9890,2.5788,n/a,13.18,2.00e-02,3.00e-04,162054144,4590.0,2.2135,1
9900,3.2943,2.2178,26.96,2.00e-02,3.00e-04,162217984,4611.8,2.2135,2
9910,3.1330,n/a,22.94,2.00e-02,3.00e-04,162381824,4629.7,2.2135,2
9920,2.7576,n/a,15.76,2.00e-02,3.00e-04,162545664,4646.8,2.2135,2
9930,3.2087,n/a,24.75,2.00e-02,3.00e-04,162709504,4664.0,2.2135,2
9940,2.9620,n/a,19.34,2.00e-02,3.00e-04,162873344,4681.2,2.2135,2
9950,2.9570,n/a,19.24,2.00e-02,3.00e-04,163037184,4698.4,2.2135,2
9960,2.9340,n/a,18.80,2.00e-02,3.00e-04,163201024,4715.6,2.2135,2
9970,3.3565,n/a,28.69,2.00e-02,3.00e-04,163364864,4732.8,2.2135,2
9980,3.2183,n/a,24.99,2.00e-02,3.00e-04,163528704,4749.9,2.2135,2
9990,3.3752,n/a,29.23,2.00e-02,3.00e-04,163692544,4767.1,2.2135,2
10000,3.1587,2.2113,23.54,2.00e-02,3.00e-04,163856384,4789.1,2.2113,0
10010,3.1604,n/a,23.58,2.00e-02,3.00e-04,164020224,5406.7,2.2113,0
10020,3.4689,n/a,32.10,2.00e-02,3.00e-04,164184064,5423.6,2.2113,0
10030,2.9256,n/a,18.64,2.00e-02,3.00e-04,164347904,5440.4,2.2113,0
10040,3.2565,n/a,25.96,2.00e-02,3.00e-04,164511744,5457.4,2.2113,0
10050,2.8905,n/a,18.00,2.00e-02,3.00e-04,164675584,5474.4,2.2113,0
10060,3.1753,n/a,23.93,2.00e-02,3.00e-04,164839424,5491.4,2.2113,0
10070,3.2124,n/a,24.84,2.00e-02,3.00e-04,165003264,5508.5,2.2113,0
10080,2.9064,n/a,18.29,2.00e-02,3.00e-04,165167104,5525.6,2.2113,0
10090,3.1400,n/a,23.10,2.00e-02,3.00e-04,165330944,5542.7,2.2113,0
10100,2.9216,2.2143,18.57,2.00e-02,3.00e-04,165494784,5564.4,2.2113,1
10110,2.9615,n/a,19.33,2.00e-02,3.00e-04,165658624,5582.2,2.2113,1
10120,3.5700,n/a,35.52,2.00e-02,3.00e-04,165822464,5599.3,2.2113,1
10130,2.7656,n/a,15.89,2.00e-02,3.00e-04,165986304,5616.4,2.2113,1
10140,3.0532,n/a,21.18,2.00e-02,3.00e-04,166150144,5633.5,2.2113,1
10150,3.4148,n/a,30.41,2.00e-02,3.00e-04,166313984,5650.6,2.2113,1
10160,2.9600,n/a,19.30,2.00e-02,3.00e-04,166477824,5667.8,2.2113,1
10170,3.1641,n/a,23.67,2.00e-02,3.00e-04,166641664,5684.9,2.2113,1
10180,2.9172,n/a,18.49,2.00e-02,3.00e-04,166805504,5702.1,2.2113,1
10190,3.3373,n/a,28.14,2.00e-02,3.00e-04,166969344,5719.3,2.2113,1
10200,2.9093,2.2125,18.34,2.00e-02,3.00e-04,167133184,5741.1,2.2113,2
10210,2.9374,n/a,18.87,2.00e-02,3.00e-04,167297024,5758.8,2.2113,2
10220,2.4829,n/a,11.98,2.00e-02,3.00e-04,167460864,5775.9,2.2113,2
10230,2.9463,n/a,19.03,2.00e-02,3.00e-04,167624704,5793.1,2.2113,2
10240,3.2756,n/a,26.46,2.00e-02,3.00e-04,167788544,5810.2,2.2113,2
10250,3.2335,n/a,25.37,2.00e-02,3.00e-04,167952384,5827.3,2.2113,2
10260,2.6704,n/a,14.45,2.00e-02,3.00e-04,168116224,5844.5,2.2113,2
10270,2.7409,n/a,15.50,2.00e-02,3.00e-04,168280064,5861.6,2.2113,2
10280,3.4083,n/a,30.21,2.00e-02,3.00e-04,168443904,5878.7,2.2113,2
10290,2.9105,n/a,18.37,2.00e-02,3.00e-04,168607744,5895.9,2.2113,2
10300,3.1801,2.2082,24.05,2.00e-02,3.00e-04,168771584,5917.9,2.2082,0
10310,2.6398,n/a,14.01,2.00e-02,3.00e-04,168935424,5935.7,2.2082,0
10320,2.7565,n/a,15.74,2.00e-02,3.00e-04,169099264,5952.8,2.2082,0
10330,3.5689,n/a,35.48,2.00e-02,3.00e-04,169263104,5969.9,2.2082,0
10340,3.0388,n/a,20.88,2.00e-02,3.00e-04,169426944,5987.1,2.2082,0
10350,3.0034,n/a,20.15,2.00e-02,3.00e-04,169590784,6004.3,2.2082,0
10360,2.6263,n/a,13.82,2.00e-02,3.00e-04,169754624,6021.4,2.2082,0
10370,2.8007,n/a,16.46,2.00e-02,3.00e-04,169918464,6038.6,2.2082,0
10380,2.8042,n/a,16.51,2.00e-02,3.00e-04,170082304,6056.0,2.2082,0
10390,2.7412,n/a,15.51,2.00e-02,3.00e-04,170246144,6073.4,2.2082,0
10400,3.3761,2.1890,29.26,2.00e-02,3.00e-04,170409984,6095.6,2.1890,0
10410,3.0647,n/a,21.43,2.00e-02,3.00e-04,170573824,6113.6,2.1890,0
10420,2.8870,n/a,17.94,2.00e-02,3.00e-04,170737664,6130.9,2.1890,0
10430,2.9159,n/a,18.47,2.00e-02,3.00e-04,170901504,6148.3,2.1890,0
10440,3.1990,n/a,24.51,2.00e-02,3.00e-04,171065344,6165.6,2.1890,0
10450,3.2941,n/a,26.95,2.00e-02,3.00e-04,171229184,6182.9,2.1890,0
10460,3.1557,n/a,23.47,2.00e-02,3.00e-04,171393024,6200.3,2.1890,0
10470,2.9868,n/a,19.82,2.00e-02,3.00e-04,171556864,6217.6,2.1890,0
10480,3.0494,n/a,21.10,2.00e-02,3.00e-04,171720704,6234.9,2.1890,0
10490,2.8252,n/a,16.87,2.00e-02,3.00e-04,171884544,6252.3,2.1890,0
10500,3.0792,2.1886,21.74,2.00e-02,3.00e-04,172048384,6274.3,2.1890,1
10510,2.8714,n/a,17.66,2.00e-02,3.00e-04,172212224,6292.3,2.1890,1
10520,2.9274,n/a,18.68,2.00e-02,3.00e-04,172376064,6309.6,2.1890,1
10530,2.6250,n/a,13.81,2.00e-02,3.00e-04,172539904,6327.0,2.1890,1
10540,3.0902,n/a,21.98,2.00e-02,3.00e-04,172703744,6344.3,2.1890,1
10550,2.9711,n/a,19.51,2.00e-02,3.00e-04,172867584,6361.6,2.1890,1
10560,3.0579,n/a,21.28,2.00e-02,3.00e-04,173031424,6378.9,2.1890,1
10570,2.7607,n/a,15.81,2.00e-02,3.00e-04,173195264,6396.2,2.1890,1
10580,3.2846,n/a,26.70,2.00e-02,3.00e-04,173359104,6413.6,2.1890,1
10590,3.3383,n/a,28.17,2.00e-02,3.00e-04,173522944,6431.0,2.1890,1
10600,2.8654,2.2008,17.56,2.00e-02,3.00e-04,173686784,6453.0,2.1890,2
10610,2.7221,n/a,15.21,2.00e-02,3.00e-04,173850624,6470.9,2.1890,2
10620,3.3808,n/a,29.39,2.00e-02,3.00e-04,174014464,6488.3,2.1890,2
10630,2.8745,n/a,17.72,2.00e-02,3.00e-04,174178304,6505.6,2.1890,2
10640,3.0933,n/a,22.05,2.00e-02,3.00e-04,174342144,6523.0,2.1890,2
10650,3.5256,n/a,33.97,2.00e-02,3.00e-04,174505984,6540.4,2.1890,2
10660,3.1186,n/a,22.61,2.00e-02,3.00e-04,174669824,6557.7,2.1890,2
10670,3.0339,n/a,20.78,2.00e-02,3.00e-04,174833664,6575.1,2.1890,2
10680,2.5047,n/a,12.24,2.00e-02,3.00e-04,174997504,6592.4,2.1890,2
10690,3.5091,n/a,33.42,2.00e-02,3.00e-04,175161344,6609.7,2.1890,2
10700,2.6678,2.1786,14.41,2.00e-02,3.00e-04,175325184,6632.0,2.1786,0
10710,2.9306,n/a,18.74,2.00e-02,3.00e-04,175489024,6649.9,2.1786,0
10720,3.2960,n/a,27.00,2.00e-02,3.00e-04,175652864,6667.3,2.1786,0
10730,2.6491,n/a,14.14,2.00e-02,3.00e-04,175816704,6684.6,2.1786,0
10740,3.0982,n/a,22.16,2.00e-02,3.00e-04,175980544,6701.9,2.1786,0
10750,3.1211,n/a,22.67,2.00e-02,3.00e-04,176144384,6719.3,2.1786,0
10760,2.9274,n/a,18.68,2.00e-02,3.00e-04,176308224,6736.6,2.1786,0
10770,3.0754,n/a,21.66,2.00e-02,3.00e-04,176472064,6753.9,2.1786,0
10780,3.2339,n/a,25.38,2.00e-02,3.00e-04,176635904,6771.3,2.1786,0
10790,3.3195,n/a,27.65,2.00e-02,3.00e-04,176799744,6788.6,2.1786,0
10800,3.1774,2.1743,23.98,2.00e-02,3.00e-04,176963584,6810.9,2.1743,0
10810,2.9211,n/a,18.56,2.00e-02,3.00e-04,177127424,6828.8,2.1743,0
10820,2.8254,n/a,16.87,2.00e-02,3.00e-04,177291264,6846.2,2.1743,0
10830,2.8108,n/a,16.62,2.00e-02,3.00e-04,177455104,6863.5,2.1743,0
10840,2.6202,n/a,13.74,2.00e-02,3.00e-04,177618944,6880.8,2.1743,0
10850,3.0120,n/a,20.33,2.00e-02,3.00e-04,177782784,6898.2,2.1743,0
10860,3.5265,n/a,34.01,2.00e-02,3.00e-04,177946624,6915.6,2.1743,0
10870,3.1052,n/a,22.31,2.00e-02,3.00e-04,178110464,6932.9,2.1743,0
10880,3.0468,n/a,21.05,2.00e-02,3.00e-04,178274304,6950.3,2.1743,0
10890,2.6799,n/a,14.58,2.00e-02,3.00e-04,178438144,6967.6,2.1743,0
10900,3.2397,2.1849,25.53,2.00e-02,3.00e-04,178601984,6989.4,2.1743,1
10910,3.1290,n/a,22.85,2.00e-02,3.00e-04,178765824,7007.2,2.1743,1
10920,3.4354,n/a,31.04,2.00e-02,3.00e-04,178929664,7024.3,2.1743,1
10930,2.7491,n/a,15.63,2.00e-02,3.00e-04,179093504,7041.5,2.1743,1
10940,3.7082,n/a,40.78,2.00e-02,3.00e-04,179257344,7058.7,2.1743,1
10950,3.0665,n/a,21.47,2.00e-02,3.00e-04,179421184,7075.9,2.1743,1
10960,2.6828,n/a,14.63,2.00e-02,3.00e-04,179585024,7093.0,2.1743,1
10970,3.0398,n/a,20.90,2.00e-02,3.00e-04,179748864,7110.2,2.1743,1
10980,3.5752,n/a,35.70,2.00e-02,3.00e-04,179912704,7127.4,2.1743,1
10990,2.7042,n/a,14.94,2.00e-02,3.00e-04,180076544,7144.5,2.1743,1
11000,2.8932,2.1796,18.05,2.00e-02,3.00e-04,180240384,7166.4,2.1743,2
11010,3.1095,n/a,22.41,2.00e-02,3.00e-04,180404224,7184.2,2.1743,2
11020,3.1271,n/a,22.81,2.00e-02,3.00e-04,180568064,7201.4,2.1743,2
11030,3.3678,n/a,29.01,2.00e-02,3.00e-04,180731904,7218.5,2.1743,2
11040,2.8249,n/a,16.86,2.00e-02,3.00e-04,180895744,7235.7,2.1743,2
11050,3.3636,n/a,28.89,2.00e-02,3.00e-04,181059584,7252.9,2.1743,2
11060,3.0774,n/a,21.70,2.00e-02,3.00e-04,181223424,7270.0,2.1743,2
11070,3.4134,n/a,30.37,2.00e-02,3.00e-04,181387264,7287.2,2.1743,2
11080,3.2622,n/a,26.11,2.00e-02,3.00e-04,181551104,7304.5,2.1743,2
11090,3.4087,n/a,30.23,2.00e-02,3.00e-04,181714944,7321.6,2.1743,2
11100,2.7971,2.1672,16.40,2.00e-02,3.00e-04,181878784,7343.8,2.1672,0
11110,3.1350,n/a,22.99,2.00e-02,3.00e-04,182042624,7361.5,2.1672,0
11120,2.5972,n/a,13.43,2.00e-02,3.00e-04,182206464,7378.7,2.1672,0
11130,2.7569,n/a,15.75,2.00e-02,3.00e-04,182370304,7395.9,2.1672,0
11140,2.9711,n/a,19.51,2.00e-02,3.00e-04,182534144,7413.2,2.1672,0
11150,3.5665,n/a,35.39,2.00e-02,3.00e-04,182697984,7430.3,2.1672,0
11160,3.2478,n/a,25.73,2.00e-02,3.00e-04,182861824,7447.5,2.1672,0
11170,2.7956,n/a,16.37,2.00e-02,3.00e-04,183025664,7464.6,2.1672,0
11180,2.9783,n/a,19.65,2.00e-02,3.00e-04,183189504,7481.9,2.1672,0
11190,2.8123,n/a,16.65,2.00e-02,3.00e-04,183353344,7499.0,2.1672,0
11200,3.1766,2.1743,23.96,2.00e-02,3.00e-04,183517184,7520.8,2.1672,1
11210,3.2736,n/a,26.41,2.00e-02,3.00e-04,183681024,7538.6,2.1672,1
11220,3.3299,n/a,27.94,2.00e-02,3.00e-04,183844864,7555.8,2.1672,1
11230,3.0803,n/a,21.77,2.00e-02,3.00e-04,184008704,7573.0,2.1672,1
11240,2.9416,n/a,18.95,2.00e-02,3.00e-04,184172544,7590.2,2.1672,1
11250,3.4848,n/a,32.62,2.00e-02,3.00e-04,184336384,7607.4,2.1672,1
11260,2.9953,n/a,19.99,2.00e-02,3.00e-04,184500224,7624.5,2.1672,1
11270,3.3903,n/a,29.68,2.00e-02,3.00e-04,184664064,7641.7,2.1672,1
11280,2.5043,n/a,12.24,2.00e-02,3.00e-04,184827904,7658.9,2.1672,1
11290,2.6714,n/a,14.46,2.00e-02,3.00e-04,184991744,7676.1,2.1672,1
11300,3.2741,2.1728,26.42,2.00e-02,3.00e-04,185155584,7698.0,2.1672,2
11310,2.8602,n/a,17.46,2.00e-02,3.00e-04,185319424,7715.7,2.1672,2
11320,3.0651,n/a,21.44,2.00e-02,3.00e-04,185483264,7732.9,2.1672,2
11330,3.2865,n/a,26.75,2.00e-02,3.00e-04,185647104,7750.1,2.1672,2
11340,2.7509,n/a,15.66,2.00e-02,3.00e-04,185810944,7767.2,2.1672,2
11350,2.6857,n/a,14.67,2.00e-02,3.00e-04,185974784,7784.4,2.1672,2
11360,2.8236,n/a,16.84,2.00e-02,3.00e-04,186138624,7801.5,2.1672,2
11370,3.1927,n/a,24.35,2.00e-02,3.00e-04,186302464,7818.7,2.1672,2
11380,3.2335,n/a,25.37,2.00e-02,3.00e-04,186466304,7835.9,2.1672,2
11390,2.8039,n/a,16.51,2.00e-02,3.00e-04,186630144,7853.1,2.1672,2
11400,2.8157,2.1551,16.71,2.00e-02,3.00e-04,186793984,7875.1,2.1551,0
11410,3.0773,n/a,21.70,2.00e-02,3.00e-04,186957824,7893.0,2.1551,0
11420,2.6345,n/a,13.94,2.00e-02,3.00e-04,187121664,7910.2,2.1551,0
11430,3.1574,n/a,23.51,2.00e-02,3.00e-04,187285504,7927.3,2.1551,0
11440,3.1683,n/a,23.77,2.00e-02,3.00e-04,187449344,7944.5,2.1551,0
11450,3.2930,n/a,26.92,2.00e-02,3.00e-04,187613184,7961.7,2.1551,0
11460,3.4071,n/a,30.18,2.00e-02,3.00e-04,187777024,7978.9,2.1551,0
11470,3.0129,n/a,20.35,2.00e-02,3.00e-04,187940864,7996.1,2.1551,0
11480,3.1207,n/a,22.66,2.00e-02,3.00e-04,188104704,8013.2,2.1551,0
11490,3.0845,n/a,21.86,2.00e-02,3.00e-04,188268544,8030.4,2.1551,0
11500,2.8661,2.1572,17.57,2.00e-02,3.00e-04,188432384,8052.2,2.1551,1
11510,2.7134,n/a,15.08,2.00e-02,3.00e-04,188596224,8070.0,2.1551,1
11520,3.0440,n/a,20.99,2.00e-02,3.00e-04,188760064,8087.1,2.1551,1
11530,2.9680,n/a,19.45,2.00e-02,3.00e-04,188923904,8104.3,2.1551,1
11540,3.0351,n/a,20.80,2.00e-02,3.00e-04,189087744,8121.5,2.1551,1
11550,2.8766,n/a,17.75,2.00e-02,3.00e-04,189251584,8138.6,2.1551,1
11560,3.1131,n/a,22.49,2.00e-02,3.00e-04,189415424,8155.8,2.1551,1
11570,3.1308,n/a,22.89,2.00e-02,3.00e-04,189579264,8172.9,2.1551,1
11580,3.1790,n/a,24.02,2.00e-02,3.00e-04,189743104,8190.1,2.1551,1
11590,3.4817,n/a,32.52,2.00e-02,3.00e-04,189906944,8207.3,2.1551,1
11600,2.9834,2.1512,19.75,2.00e-02,3.00e-04,190070784,8229.4,2.1512,0
11610,3.4613,n/a,31.86,2.00e-02,3.00e-04,190234624,8247.2,2.1512,0
11620,2.7665,n/a,15.90,2.00e-02,3.00e-04,190398464,8264.3,2.1512,0
11630,3.4430,n/a,31.28,2.00e-02,3.00e-04,190562304,8281.5,2.1512,0
11640,3.2123,n/a,24.84,2.00e-02,3.00e-04,190726144,8298.6,2.1512,0
11650,3.2980,n/a,27.06,2.00e-02,3.00e-04,190889984,8315.8,2.1512,0
11660,3.2714,n/a,26.35,2.00e-02,3.00e-04,191053824,8332.9,2.1512,0
11670,3.4936,n/a,32.90,2.00e-02,3.00e-04,191217664,8350.1,2.1512,0
11680,2.8775,n/a,17.77,2.00e-02,3.00e-04,191381504,8367.3,2.1512,0
11690,2.5935,n/a,13.38,2.00e-02,3.00e-04,191545344,8384.5,2.1512,0
11700,3.1128,2.1545,22.48,2.00e-02,3.00e-04,191709184,8406.3,2.1512,1
11710,3.2746,n/a,26.43,2.00e-02,3.00e-04,191873024,8424.0,2.1512,1
11720,2.8893,n/a,17.98,2.00e-02,3.00e-04,192036864,8441.2,2.1512,1
11730,2.9068,n/a,18.30,2.00e-02,3.00e-04,192200704,8458.3,2.1512,1
11740,3.2955,n/a,26.99,2.00e-02,3.00e-04,192364544,8475.5,2.1512,1
11750,3.1274,n/a,22.81,2.00e-02,3.00e-04,192528384,8492.7,2.1512,1
11760,3.1122,n/a,22.47,2.00e-02,3.00e-04,192692224,8509.8,2.1512,1
11770,2.7766,n/a,16.07,2.00e-02,3.00e-04,192856064,8527.0,2.1512,1
11780,2.6751,n/a,14.51,2.00e-02,3.00e-04,193019904,8544.2,2.1512,1
11790,2.6147,n/a,13.66,2.00e-02,3.00e-04,193183744,8561.4,2.1512,1
11800,3.2494,2.1567,25.77,2.00e-02,3.00e-04,193347584,8583.2,2.1512,2
11810,3.0583,n/a,21.29,2.00e-02,3.00e-04,193511424,8601.0,2.1512,2
11820,3.1703,n/a,23.81,2.00e-02,3.00e-04,193675264,8618.1,2.1512,2
11830,3.0744,n/a,21.64,2.00e-02,3.00e-04,193839104,8635.2,2.1512,2
